,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,ID_A,
4,A,send,N_A^',
5,B,receive,N_A,
6,B,receive,ID_A,
7,B,receive,N_A^',
8,B,new,N_B,
9,B,new,N_B^',
10,B,send,N_A,
11,B,send,ID_A,
12,B,send,N_B,
13,B,send,ID_B,
14,B,send,N_B^',
15,S,receive,N_A,
16,S,receive,ID_A,
17,S,receive,N_B,
18,S,receive,ID_B,
19,S,receive,N_B^',
20,S,encrypt,N_B,K_BS
21,S,encrypt,ID_A,K_BS
22,S,encrypt,ID_B,K_BS
23,S,encrypt,K_AB,K_BS
24,S,encrypt,N_A,K_AS
25,S,encrypt,ID_A,K_AS
26,S,encrypt,ID_B,K_AS
27,S,encrypt,K_AB,K_AS
28,S,new,N_S,
29,S,send,N_B,K_BS
30,S,send,ID_A,K_BS
31,S,send,ID_B,K_BS
32,S,send,K_AB,K_BS
33,S,send,N_A,K_AS
34,S,send,ID_A,K_AS
35,S,send,ID_B,K_AS
36,S,send,K_AB,K_AS
37,S,send,N_S,
38,B,receive,N_B,K_BS
39,B,receive,ID_A,K_BS
40,B,receive,ID_B,K_BS
41,B,receive,K_AB,K_BS
42,B,receive,N_A,K_AS
43,B,receive,ID_A,K_AS
44,B,receive,ID_B,K_AS
45,B,receive,K_AB,K_AS
46,B,receive,N_S,
47,B,decrypt,N_B,K_BS
48,B,decrypt,ID_A,K_BS
49,B,decrypt,ID_B,K_BS
50,B,decrypt,K_AB,K_BS
51,B,encrypt,N_A,K_AS
52,B,encrypt,ID_A,K_AS
53,B,encrypt,ID_B,K_AS
54,B,encrypt,K_AB,K_AS
55,B,send,N_A,K_AS
56,B,send,ID_A,K_AS
57,B,send,ID_B,K_AS
58,B,send,K_AB,K_AS
59,A,receive,N_A,K_AS
60,A,receive,ID_A,K_AS
61,A,receive,ID_B,K_AS
62,A,receive,K_AB,K_AS
63,A,decrypt,N_A,K_AS
64,A,decrypt,ID_A,K_AS
65,A,decrypt,ID_B,K_AS
66,A,decrypt,K_AB,K_AS
