,pp,ap,mp,kp
0,B,send,ID_B,
1,B,send,ID_A,
2,S,receive,ID_B,
3,S,receive,ID_A,
4,S,new,N_S,
5,S,send,N_S,
6,B,receive,N_S,
7,B,new,N_B,
8,B,encrypt,ID_B,K_BS
9,B,encrypt,ID_A,K_BS
10,B,encrypt,N_S,K_BS
11,B,new,N_B^',
12,B,encrypt,N_B^',K_BS
13,B,encrypt,a^y,K_BS
14,B,send,ID_B,
15,B,send,ID_A,
16,B,send,N_B,
17,B,send,N_S,
18,B,send,ID_B,K_BS
19,B,send,ID_A,K_BS
20,B,send,N_S,K_BS
21,B,send,N_B^',K_BS
22,B,send,a^y,K_BS
23,A,receive,ID_B,
24,A,receive,ID_A,
25,A,receive,N_B,
26,A,receive,N_S,
27,A,receive,ID_B,K_BS
28,A,receive,ID_A,K_BS
29,A,receive,N_S,K_BS
30,A,receive,N_B^',K_BS
31,A,receive,a^y,K_BS
32,A,new,N_A,
33,A,encrypt,ID_A,K_AS
34,A,encrypt,ID_B,K_AS
35,A,encrypt,N_S,K_AS
36,A,new,N_A^',
37,A,encrypt,N_A^',K_AS
38,A,encrypt,a^x,K_AS
39,A,encrypt,ID_B,K_BS
40,A,encrypt,ID_A,K_BS
41,A,encrypt,N_S,K_BS
42,A,encrypt,N_B^',K_BS
43,A,encrypt,a^y,K_BS
44,A,send,ID_A,
45,A,send,ID_B,
46,A,send,N_A,
47,A,send,N_B,
48,A,send,ID_A,K_AS
49,A,send,ID_B,K_AS
50,A,send,N_S,K_AS
51,A,send,N_A^',K_AS
52,A,send,a^x,K_AS
53,A,send,ID_B,K_BS
54,A,send,ID_A,K_BS
55,A,send,N_S,K_BS
56,A,send,N_B^',K_BS
57,A,send,a^y,K_BS
58,S,receive,ID_A,
59,S,receive,ID_B,
60,S,receive,N_A,
61,S,receive,N_B,
62,S,receive,ID_A,K_AS
63,S,receive,ID_B,K_AS
64,S,receive,N_S,K_AS
65,S,receive,N_A^',K_AS
66,S,receive,a^x,K_AS
67,S,receive,ID_B,K_BS
68,S,receive,ID_A,K_BS
69,S,receive,N_S,K_BS
70,S,receive,N_B^',K_BS
71,S,receive,a^y,K_BS
72,S,decrypt,ID_A,K_AS
73,S,decrypt,ID_B,K_AS
74,S,decrypt,N_S,K_AS
75,S,decrypt,N_A^',K_AS
76,S,decrypt,a^x,K_AS
77,S,decrypt,ID_B,K_BS
78,S,decrypt,ID_A,K_BS
79,S,decrypt,N_S,K_BS
80,S,decrypt,N_B^',K_BS
81,S,decrypt,a^y,K_BS
82,S,encrypt,ID_A,K_BS
83,S,encrypt,N_B,K_BS
84,S,encrypt,N_A^',K_BS
85,S,encrypt,a^x,K_BS
86,S,encrypt,ID_B,K_AS
87,S,encrypt,N_A,K_AS
88,S,encrypt,N_B^',K_AS
89,S,encrypt,a^y,K_AS
90,S,send,ID_A,K_BS
91,S,send,N_B,K_BS
92,S,send,N_A^',K_BS
93,S,send,a^x,K_BS
94,S,send,ID_B,K_AS
95,S,send,N_A,K_AS
96,S,send,N_B^',K_AS
97,S,send,a^y,K_AS
98,A,receive,ID_A,K_BS
99,A,receive,N_B,K_BS
100,A,receive,N_A^',K_BS
101,A,receive,a^x,K_BS
102,A,receive,ID_B,K_AS
103,A,receive,N_A,K_AS
104,A,receive,N_B^',K_AS
105,A,receive,a^y,K_AS
106,A,decrypt,ID_B,K_AS
107,A,decrypt,N_A,K_AS
108,A,decrypt,N_B^',K_AS
109,A,decrypt,a^y,K_AS
110,A,encrypt,ID_A,K_BS
111,A,encrypt,N_B,K_BS
112,A,encrypt,N_A^',K_BS
113,A,encrypt,a^x,K_BS
114,A,new,N_B,
115,A,send,ID_A,K_BS
116,A,send,N_B,K_BS
117,A,send,N_A^',K_BS
118,A,send,a^x,K_BS
119,A,send,N_B,K_AB
120,A,send,N_A,
121,B,receive,ID_A,K_BS
122,B,receive,N_B,K_BS
123,B,receive,N_A^',K_BS
124,B,receive,a^x,K_BS
125,B,receive,N_B,K_AB
126,B,receive,N_A,
127,B,decrypt,ID_A,K_BS
128,B,decrypt,N_B,K_BS
129,B,decrypt,N_A^',K_BS
130,B,decrypt,a^x,K_BS
131,B,new,N_A,
132,B,send,N_A,K_AB
133,A,receive,N_A,K_AB
