,pp,ap,mp,kp
0,A,encrypt,ID_B,K_AS
1,A,encrypt,K_AB,K_AS
2,A,send,ID_A,
3,A,send,ID_B,K_AS
4,A,send,K_AB,K_AS
5,S,receive,ID_A,
6,S,receive,ID_B,K_AS
7,S,receive,K_AB,K_AS
8,S,decrypt,ID_B,K_AS
9,S,decrypt,K_AB,K_AS
10,S,encrypt,ID_A,K_BS
11,S,encrypt,ID_B,K_BS
12,S,encrypt,K_AB,K_BS
13,S,send,ID_A,K_BS
14,S,send,ID_B,K_BS
15,S,send,K_AB,K_BS
16,S,send,ID_S,
17,B,receive,ID_A,K_BS
18,B,receive,ID_B,K_BS
19,B,receive,K_AB,K_BS
20,B,receive,ID_S,
21,B,decrypt,ID_A,K_BS
22,B,decrypt,ID_B,K_BS
23,B,decrypt,K_AB,K_BS
24,B,new,N_B,
25,B,send,N_B,
26,A,receive,N_B,
27,A,new,N_B+1,
28,A,encrypt,N_B+1,K_AB
29,A,send,N_B+1,K_AB
30,B,receive,N_B+1,K_AB
31,B,decrypt,N_B+1,K_AB
