,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,A,send,a^x,
4,B,receive,ID_A,
5,B,receive,N_A,
6,B,receive,a^x,
7,B,new,N_B,
8,B,sign,ID_A,Pri_B
9,B,sign,N_A+1,Pri_B
10,B,sign,a^x,Pri_B
11,B,sign,N_B,Pri_B
12,B,sign,a^y,Pri_B
13,B,send,ID_B,
14,B,send,N_B,
15,B,send,a^y,
16,B,send,ID_A,Pri_B
17,B,send,N_A+1,Pri_B
18,B,send,a^x,Pri_B
19,B,send,N_B,Pri_B
20,B,send,a^y,Pri_B
21,B,send,ID_B,
22,A,receive,ID_B,
23,A,receive,N_B,
24,A,receive,a^y,
25,A,receive,ID_A,Pri_B
26,A,receive,N_A+1,Pri_B
27,A,receive,a^x,Pri_B
28,A,receive,N_B,Pri_B
29,A,receive,a^y,Pri_B
30,A,receive,ID_B,
31,A,verify,ID_A,Pub_B
32,A,verify,N_A+1,Pub_B
33,A,verify,a^x,Pub_B
34,A,verify,N_B,Pub_B
35,A,verify,a^y,Pub_B
36,A,sign,ID_B,Pri_A
37,A,new,N_A^',
38,A,sign,N_A^',Pri_A
39,A,sign,a^x,Pri_A
40,A,sign,N_B+1,Pri_A
41,A,sign,a^y,Pri_A
42,A,send,ID_A,
43,A,send,ID_B,Pri_A
44,A,send,N_A^',Pri_A
45,A,send,a^x,Pri_A
46,A,send,N_B+1,Pri_A
47,A,send,a^y,Pri_A
48,A,send,ID_A,
49,B,receive,ID_A,
50,B,receive,ID_B,Pri_A
51,B,receive,N_A^',Pri_A
52,B,receive,a^x,Pri_A
53,B,receive,N_B+1,Pri_A
54,B,receive,a^y,Pri_A
55,B,receive,ID_A,
56,B,verify,ID_B,Pub_A
57,B,verify,N_A^',Pub_A
58,B,verify,a^x,Pub_A
59,B,verify,N_B+1,Pub_A
60,B,verify,a^y,Pub_A
