,pp,ap,mp,kp
0,A,send,ID_A,
1,A,send,a^x,
2,B,receive,ID_A,
3,B,receive,a^x,
4,B,sign,a^y,Pri_B
5,B,encrypt,a^y,K_AB
6,B,sign,a^x,Pri_B
7,B,encrypt,a^x,K_AB
8,B,sign,ID_B,Pri_B
9,B,encrypt,ID_B,K_AB
10,B,sign,ID_A,Pri_B
11,B,encrypt,ID_A,K_AB
12,B,hash,a^y,hK_AB
13,B,hash,a^x,hK_AB
14,B,hash,ID_B,hK_AB
15,B,hash,ID_A,hK_AB
16,B,send,Cert_B,
17,B,send,a^y,
18,B,send,a^y,Pri_B K_AB
19,B,send,a^x,Pri_B K_AB
20,B,send,ID_B,Pri_B K_AB
21,B,send,ID_A,Pri_B K_AB
22,B,send,a^y,hK_AB
23,B,send,a^x,hK_AB
24,B,send,ID_B,hK_AB
25,B,send,ID_A,hK_AB
26,A,receive,Cert_B,
27,A,receive,a^y,
28,A,receive,a^y,Pri_B K_AB
29,A,receive,a^x,Pri_B K_AB
30,A,receive,ID_B,Pri_B K_AB
31,A,receive,ID_A,Pri_B K_AB
32,A,receive,a^y,hK_AB
33,A,receive,a^x,hK_AB
34,A,receive,ID_B,hK_AB
35,A,receive,ID_A,hK_AB
36,A,verify,a^y,Pub_B
37,A,decrypt,a^y,K_AB
38,A,verify,a^x,Pub_B
39,A,decrypt,a^x,K_AB
40,A,verify,ID_B,Pub_B
41,A,decrypt,ID_B,K_AB
42,A,verify,ID_A,Pub_B
43,A,decrypt,ID_A,K_AB
44,A,decrypt,a^y,hK_AB
45,A,decrypt,a^x,hK_AB
46,A,decrypt,ID_B,hK_AB
47,A,decrypt,ID_A,hK_AB
48,A,sign,a^x,Pri_A
49,A,encrypt,a^x,K_AB
50,A,sign,a^y,Pri_A
51,A,encrypt,a^y,K_AB
52,A,sign,ID_A,Pri_A
53,A,encrypt,ID_A,K_AB
54,A,sign,ID_B,Pri_A
55,A,encrypt,ID_B,K_AB
56,A,hash,a^x,hK_AB
57,A,hash,a^y,hK_AB
58,A,hash,ID_A,hK_AB
59,A,hash,ID_B,hK_AB
60,A,send,Cert_A,
61,A,send,a^x,Pri_A K_AB
62,A,send,a^y,Pri_A K_AB
63,A,send,ID_A,Pri_A K_AB
64,A,send,ID_B,Pri_A K_AB
65,A,send,a^x,hK_AB
66,A,send,a^y,hK_AB
67,A,send,ID_A,hK_AB
68,A,send,ID_B,hK_AB
69,B,receive,Cert_A,
70,B,receive,a^x,Pri_A K_AB
71,B,receive,a^y,Pri_A K_AB
72,B,receive,ID_A,Pri_A K_AB
73,B,receive,ID_B,Pri_A K_AB
74,B,receive,a^x,hK_AB
75,B,receive,a^y,hK_AB
76,B,receive,ID_A,hK_AB
77,B,receive,ID_B,hK_AB
78,B,verify,a^x,Pub_A
79,B,decrypt,a^x,K_AB
80,B,verify,a^y,Pub_A
81,B,decrypt,a^y,K_AB
82,B,verify,ID_A,Pub_A
83,B,decrypt,ID_A,K_AB
84,B,verify,ID_B,Pub_A
85,B,decrypt,ID_B,K_AB
86,B,decrypt,a^x,hK_AB
87,B,decrypt,a^y,hK_AB
88,B,decrypt,ID_A,hK_AB
89,B,decrypt,ID_B,hK_AB
